//VHE points: E[TeV] phi[m-2 s-1 TeV-1] ephi_low ephi_up
0.927	2.493E-006	2.578E-007	2.578E-007
1.225	1.122E-006	9.697E-008	9.697E-008
1.619	5.812E-007	5.758E-008	5.758E-008
2.140	2.829E-007	3.299E-008	3.299E-008
2.828	1.332E-007	1.901E-008	1.901E-008
3.738	6.839E-008	1.158E-008	1.158E-008
4.940	2.745E-008	6.232E-009	6.232E-009
6.529	1.140E-008	3.458E-009	3.458E-009
8.629	5.176E-009	2.170E-009	2.170E-009
