//VHE points: E[TeV] phi[m-2 s-1 TeV-1] ephi_low ephi_up
0.701	3.871E-006	4.198E-007	4.198E-007
0.927	2.105E-006	2.419E-007	2.419E-007
1.225	8.366E-007	8.812E-008	8.812E-008
1.619	5.275E-007	5.598E-008	5.598E-008
2.140	2.462E-007	3.131E-008	3.131E-008
2.828	1.622E-007	2.108E-008	2.108E-008
3.738	7.154E-008	1.155E-008	1.155E-008
4.940	2.212E-008	5.954E-009	5.954E-009
6.529	4.591E-009	2.271E-009	2.271E-009
